Numero de producto;Nombre de producto;Unidad de medida de ventas;Nombre Grupo
3000734;VICAFIL TF 1069 G x 25 KGS;Und;JABONES TREFILACION
5000383;MAQ.MOVIL SEMIAUTOMATICA WRAPMAN BYCSA;Und;EQUIPOS FILM MIMA
3001373;JABON LIQUIDO PARA MANOS MANZANA VERDE x 20 LITRO;Und;LINEA DESINFECTANTES
3001385;DESENGRASANTE MANOS x 01 KG;Und;LINEA DESINFECTANTES
5000620;TAPA DE INSPECCION HF01-50;Und;REPUESTOS FINISHING
5000385;MAQUINA PREESTIRADO;Und;EQUIPOS FILM MIMA
5000386;MEDIDOR DIGITAL DE ALTA TENSION;Und;REPUESTOS FINISHING
3001240;YELLOW BRONZE 83-C x 20 Kg;Und;ADITIVOS FABRICADOS
3000719;UNIZINC 380 A x 05 GAL;Und;ADITIVOS FABRICADOS
5000387;MEDIDOR HV COMPLETE CON ACCESORIOS;Und;REPUESTOS FINISHING
3000388;OPTIUM CRI 32 x 55 GAL;Und;LUBRICANTES FABRICAD
5000221;EJE METALICO;Und;REPUESTOS FILM MIMA
5000390;MOD SEAT SS APEX;Und;REPUESTOS HOT MELT
5000391;MODULO APLICADOR QC, SOL;Und;REPUESTOS HOT MELT
5000393;MODULO CABEZA;Und;REPUESTOS HOT MELT
5000631;TARJETA MADRE MQ.ENVOLVEDORA GIRATONDO;Und;REPUESTOS FILM MIMA
5000632;TECLADO FRONTAL;Und;REPUESTOS FILM MIMA
5000394;MODULO CABEZA NORDSON;Und;REPUESTOS HOT MELT
5000395;MOLETAS MP 10 X 10 CR;Und;RPTO LINEA GALVANICA
5000396;MONTACARGA CATERPILA 4200 KGS;Und;EQP LINEA GALVANICA
5000397;MOTOR DDS 22 KILOS;Und;REPUESTOS HOT MELT
5000398;MOUNT ASSY, RT ANGL NOZZ;Und;REPUESTOS HOT MELT
5000638;TOBERA 1.8;Und;REPUESTOS FINISHING
3000444;OPTIUM LUBRIPLAST x 055 GAL;Und;LUBRICANTES FABRICAD
3000507;PULIBRILL 11-I x 25 KGS;Und;ADITIVOS FABRICADOS
5000400;NIPPEL PUMP LONG PP;Und;RPTO LINEA GALVANICA
5000401;NIPPEL PUMP SHORT, PP;Und;RPTO LINEA GALVANICA
5000402;NIPPLE PUMP MP10Q;Und;RPTO LINEA GALVANICA
5000403;NOZ ASY, HA, .025, STR;Und;REPUESTOS HOT MELT
3000628;TADAL CT 66 x 05 GAL;Und;LUBRICANTES FABRICAD
3000735;VICAFIL TF 120 x 25 KGS;Und;JABONES TREFILACION
3000389;OPTIUM CRI 37 x 05 GAL;Und;LUBRICANTES FABRICAD
3000720;UNIZINC 380 B x 05 GAL;Und;ADITIVOS FABRICADOS
5000407;NUT INFERIOR-LOCKIN NUT STANINLESS STEE;Und;RPTO LINEA GALVANICA
3000467;OPTIUM SAE 40 x 05 GAL;Und;LUBRICANTES FABRICAD
5000409;O-RING;Und;REPUESTOS HOT MELT
3000635;TADAL DE 122 ORD x 55 GAL;Und;LUBRICANTES FABRICAD
3000615;STRIPPEX 150-LE x 10 KGS;Und;ADITIVOS FABRICADOS
5000650;TORNILLO;Und;REPUESTOS FINISHING
5000651;TORNILLO  M04X006 KST;Und;REPUESTOS FINISHING
3000468;OPTIUM SAE 4T NAUTICO x 1/4 GAL;Und;LUBRICANTES FABRICAD
5000414;O-RING 006,70 DURO VITO;Und;REPUESTOS HOT MELT
5000415;O-RING 007,70 DURO VITO;Und;REPUESTOS HOT MELT
AF1540M0002;CAMION STY047;;ADITIVOS COMERCIALIZ
5000655;TORNILLO CILINDRICO M8 x 50 MM;Und;REPUESTOS FINISHING
5000417;ORING 010,70 DURO VITO;Und;REPUESTOS HOT MELT
5000489;PINCH VALVE NW-15;Und;REPUESTOS FINISHING
3001242;BRONCE BLANCO ABRILLANTADOR BR-80 x 20 Kg;Und;ADITIVOS FABRICADOS
5000420;ORING 015,75;Und;REPUESTOS HOT MELT
5000421;ORING 016 SILICONE 70D;Und;REPUESTOS HOT MELT
3000768;ZINC DEPURATOR LE x 10 KGS;Und;ADITIVOS FABRICADOS
5000663;TORNILLO S-1;Und;REPUESTOS FINISHING
3000598;SOLUCION BUFFER x 01 LT.;LTS;REACTIVOS
3000014;ACIDO NITRICO X KG;Und;ADITIVOS FABRICADOS
5000425;ORING 018,70 DURO VITO;Und;REPUESTOS HOT MELT
3000738;VICAFIL TF 1669 x 25 KGS;Und;JABONES TREFILACION
5000670;TUERCA A CONTRA PER AIRMOVER;Und;REPUESTOS FINISHING
5000427;ORING 025,75 DURO VITON;Und;REPUESTOS HOT MELT
5000428;ORING 027,70 DURO VITO;Und;REPUESTOS HOT MELT
5000429;ORING 032,70 DURO VITO;Und;REPUESTOS HOT MELT
5000675;TUERCA DE RACOR CPL;Und;REPUESTOS FINISHING
5000432;ORING 1/4 X2,88. 240V, 150W;Und;REPUESTOS HOT MELT
5000732;TUBO DE PLASTICO D08/06;Und;REPUESTOS FINISHING
5000213;DISPENSADOR MANUAL PARA CINTA;Und;REPUESTOS FILM MIMA
5000433;ORING 110 (9,2x2,62) VITON;Und;RPTO LINEA GALVANICA
5000435;ORING 113.70 DURO VITO;Und;REPUESTOS HOT MELT
5000683;UNIDAD DE CONTROL OPTIFLEX 2 CG09;Und;REPUESTOS FINISHING
5000436;ORING 115,75 DURO VITO;Und;REPUESTOS HOT MELT
5000437;O-RING 116 (18,72x2,62), NITRIL;Und;RPTO LINEA GALVANICA
5000438;ORING 118,70 DURO VITO;Und;REPUESTOS HOT MELT
5000439;ORING 12,5 X 70MM. 240V, 300W;Und;REPUESTOS HOT MELT
5000688;VALVULA 1/81-1/81;Und;REPUESTOS FINISHING
5000441;ORING 127,75 DURO VITON;Und;REPUESTOS HOT MELT
5000442;ORING 144,70;Und;REPUESTOS HOT MELT
3001553;ROLLO MANUAL 15x12x250 BYCSA;Und;ROLLOS FABRICADOS
5000212;DISPENSADOR CON AJUSTE PARA TENSION;Und;REPUESTOS FILM MIMA
5000443;O-RING 219 (32,92 X 3,53), EPDM;Und;RPTO LINEA GALVANICA
5000444;O-RING 222 (37.69 x3.53);Und;RPTO LINEA GALVANICA
3001370;JABON LIQUIDO PARA MANOS HONEY AVENA x 20 LITRO;Und;LINEA DESINFECTANTES
5000697;VALVULA RETENCION NW4.0;Und;REPUESTOS FINISHING
5000445;O-RING 230 (63,09x3.53);Und;RPTO LINEA GALVANICA
5000314;JUEGO DE TOBERAS CHORRO PLANO;Und;REPUESTOS FINISHING
5000446;ORING 230 (63.09x3.53) VITON;Und;RPTO LINEA GALVANICA
5000447;ORING 244 (107.54x3.53) VITON;Und;RPTO LINEA GALVANICA
5000448;O-RING 256 (145,64 X 3.53), EPDM;Und;RPTO LINEA GALVANICA
5000449;ORING 256 (145,64x3,53) VITON;Und;RPTO LINEA GALVANICA
5000451;O-RING 326 (40,64x5,33), NITRIL;Und;RPTO LINEA GALVANICA
3000471;OPTIUM SAE 80W 90GL-5 MINERAL x 55 GAL;Und;LUBRICANTES FABRICAD
5000452;ORING 5-005 VITON;Und;REPUESTOS HOT MELT
3000551;ROLLO MANUAL 45x15x450 MTS 0.60;Und;ROLLOS STRETCH COMER
5000454;ORING 912,70 DURO VITO;Und;REPUESTOS HOT MELT
5000455;O-RING BOMBA PC 0620;Und;RPTO LINEA GALVANICA
5001248;PISTOLA OPTISELECT GM03;Und;REPUESTOS FINISHING
5000712;ZA07-13;Und;REPUESTOS FINISHING
5000011;ADAPTADOR 233-E;Und;REPUESTOS FINISHING
5000695;VALVULA RETENCION;Und;REPUESTOS FINISHING
5000460;O-RING D38.00X4.00 NITRIL;Und;REPUESTOS FINISHING
7000165;ETIQUETA DIS INFECTAN G GEN�RICA;Und;ENVASES  Y EMPAQUES
5000462;O-RING EPDM PRIMING COVER PMSP;Und;RPTO LINEA GALVANICA
5000463;ORING FTG CONN,PUSH;Und;REPUESTOS HOT MELT
5000464;ORING HOT MELT;Und;REPUESTOS HOT MELT
5000465;ORING HOT MELT;Und;REPUESTOS HOT MELT
5000466;ORING HOT MELT;Und;REPUESTOS HOT MELT
3000774;ZINCRO AZUL x 01 GAL;Und;ADITIVOS FABRICADOS
5000468;ORING SEAL;Und;REPUESTOS HOT MELT
5000469;ORING VITO;Und;REPUESTOS HOT MELT
5000471;ORING VITON #028;Und;REPUESTOS HOT MELT
5000472;ORING VITON #111;Und;REPUESTOS HOT MELT
5000473;ORING VITON #122;Und;REPUESTOS HOT MELT
5000474;ORING VITON #124;Und;REPUESTOS HOT MELT
5000475;O-RING VITON 230 V;Und;RPTO LINEA GALVANICA
5000583;SET BOQUILLA FLAT JER CHORRO REDONDO;Und;REPUESTOS FINISHING
5000477;ORING WSHR, FLAT 500 TFE;Und;REPUESTOS HOT MELT
5000478;ORING,-013;Und;REPUESTOS HOT MELT
5000479;OULET VALVE D-25 DN 20 (LLAVE DE LIBERA;Und;RPTO LINEA GALVANICA
5000480;OUTLET CAP 0310/0620 VETIKOP 32;Und;RPTO LINEA GALVANICA
5001253;MANOMETRO 0-150 PSI;Und;REPUESTOS HOT MELT
5000482;PANEL DE CONTROL MAQ.ENVOLVEDORA MOD.GI;Und;REPUESTOS FILM MIMA
5000736;MAIN BOARD PP06 CPL;Und;REPUESTOS FINISHING
3001225;BIOBYC-A x 050kg;Und;LINEA DE PAPEL
5000738;SEAL GA01/GA02;Und;REPUESTOS FINISHING
5000484;PERNO DE RETENCION;Und;REPUESTOS FINISHING
3001494;BLACK SEALER X 4 KG;Und;ADITIVOS COMERCIALIZ
5000742;MOD ASY M+ RBNCTR, NOSEAT;Und;REPUESTOS HOT MELT
5000486;PIN BOMBA 0620-2200;Und;RPTO LINEA GALVANICA
5000744;REPAIRKIT DC 2STROKE;Und;REPUESTOS HOT MELT
5000747;PCB/HT SNK ASY CTRL DMIN;Und;REPUESTOS HOT MELT
5000488;PIN, RET, QC, SOL, HSSB;Und;REPUESTOS HOT MELT
3000776;ZINCRO IRIS LE x 05 GAL;Und;ADITIVOS FABRICADOS
5000751;PUMP 1.168CC DUAL CC;Und;REPUESTOS HOT MELT
3000433;OPTIUM HIDRAFLUID 32 x 05 GAL;Und;LUBRICANTES FABRICAD
5000756;PRIMARY ROLLER DURO;Und;REPUESTOS FILM MIMA
5000757;SECONDARY ROLLER DURO;Und;REPUESTOS FILM MIMA
5000758;CYLINDER GAS;Und;REPUESTOS FILM MIMA
5000492;PISTOLA SENSORES;Und;REPUESTOS HOT MELT
5000493;PLACA DE FRENTE;Und;REPUESTOS FINISHING
5000496;PLACA FLUIDIFICADO PH50;Mts;REPUESTOS FINISHING
5000762;HOSE, 06X16.240, SP, DCL R118-137., P.375, L2;Und;REPUESTOS HOT MELT
5000763;FILTER DISC 2.5 PP;Und;RPTO LINEA GALVANICA
5000230;ENGRANAJE;Und;REPUESTOS FILM MIMA
5000499;POTENCIOMETRO CON PERILLA PLASTICA MQ E;Und;REPUESTOS FILM MIMA
5001391;PROYECTO PENAGOS Y HERMANOS;;PLANTA TTO DE AGUAS
5000502;PRESSURE PLATE 205/415 PP;Und;RPTO LINEA GALVANICA
5000771;FILTER INSERT;Und;REPUESTOS FINISHING
3000777;ZINCRO IRIS x 01 GAL;Und;ADITIVOS FABRICADOS
3001307;BLANQUEADOR DESINFECTANTE BYC x 04 LITRO;Und;LINEA DESINFECTANTES
3000017;ACIDO SULFURICO 0.1N X 1 LT;lts;REACTIVOS
5000503;PRESSURE RING PC-850- S;Und;RPTO LINEA GALVANICA
5000776;POWDER TUBE CPL.;Und;REPUESTOS FINISHING
5000777;MODULE, H200;Und;REPUESTOS HOT MELT
5000504;PRESURE GAUGE 0-2.5 BAR;Und;RPTO LINEA GALVANICA
5001268;O-RING,-012,VITON,70;Und;REPUESTOS HOT MELT
5000780;MAQ.COBRA G W/FLOOR STAND;Und;EQUIPOS FILM MIMA
5000505;PRESURE GAUGE 0-4 BAR SS;Und;RPTO LINEA GALVANICA
5000782;MOTOR REDUCTOR DODGE SCXT 215;Und;REPUESTOS FILM MIMA
5000644;TOBERA FLUJO PLANO;Und;REPUESTOS FINISHING
5000784;QUICK RELEASE POWDER HOSE;Und;REPUESTOS FINISHING
3000473;OPTIUM SAE 85W 140GL-5 MINERAL x 55 GAL;Und;LUBRICANTES FABRICAD
5000789;BOLSAS CESTAS 90 CM x 15 CM x 05 CM;Und;RPTO LINEA GALVANICA
5000508;PROTECTOR DE MANOS CON FRENO;Und;REPUESTOS FILM MIMA
5001410;ARRETIERUNG L/R KPL VZ01 MIT IG07;Und;REPUESTOS FINISHING
5000510;PUMP CASING MP-5/PP;Und;RPTO LINEA GALVANICA
5000790;HANDWHEEL S-60, MET MESSING BUS M12;Und;RPTO LINEA GALVANICA
5000792;SS LOCK NUT M12 DIN 985;Und;RPTO LINEA GALVANICA
5000793;WASHER HANDWHEEL PVDF;Und;RPTO LINEA GALVANICA
5000794;PUMP DUAL 0.584CC/REV;Und;REPUESTOS HOT MELT
3001226;BIOBYC-B x 050kg;Und;LINEA DE PAPEL
3000474;OPTIUM SAE 90 TRANSM. NAUTICA 1/8 GAL;Und;LUBRICANTES FABRICAD
3000736;VICAFIL TF 1269 G x 25 KGS;Und;JABONES TREFILACION
5000512;PUMP SET MP-5/PP;Und;RPTO LINEA GALVANICA
5000800;BUSH,SEAL BACKUP,CH PUMP;Und;REPUESTOS HOT MELT
5000801;FTG,PLUG,FLUSH,1/4 NPTF;Und;REPUESTOS HOT MELT
5000802;NOZ,EZ,.010ORF,.050BR;Und;REPUESTOS HOT MELT
3000789;NIPLEX 77 x 20 KG;Und;ADITIVOS FABRICADOS
5000804;MODULO DE VISUALIZACION AMK2;Und;REPUESTOS FINISHING
5000805;CARGADOR BATERIA MAQUINA ENVOLVEDORA WRAPMAN;Und;REPUESTOS FILM MIMA
5000806;BOMPER DE SEGURIDAD;Und;REPUESTOS FILM MIMA
5000515;PUMP SHAFT BOMBA 4500;Und;RPTO LINEA GALVANICA
5000517;PUNTA;Und;REPUESTOS FINISHING
5000518;O-RING, 22X1.5 MM;Und;REPUESTOS HOT MELT
5000519;RACOR DE GOMA;Mts;REPUESTOS FINISHING
5000325;JUNTA DE FLUIDIFICACION;Mts;REPUESTOS FINISHING
5000812;MECH. SEAL CRS-15/B Q1Q1 PGG COMPL;Und;RPTO LINEA GALVANICA
5000813;FILTER BAG 280 D268-H505-100 MU;Und;RPTO LINEA GALVANICA
5000814;FILTER BAG SIZE 2-10 MU, PP/SS/S;Und;RPTO LINEA GALVANICA
5001402;SUCTION TUBE L=480;Und;REPUESTOS FINISHING
5000520;RACOR DE GOMA;Und;REPUESTOS FINISHING
3000790;PREMEZCLA A X KGS;Und;ADITIVOS FABRICADOS
5000819;OPTIFLEX 2R2 BASE KIT-E;Und;EQUIPOS FINISHING
5000820;NIPPEL PUMP SHORT, PP-E;Und;RPTO LINEA GALVANICA
5000821;PUMP CASING 0600 PP-E;Und;RPTO LINEA GALVANICA
5000822;ORING 326 (40.64x5.33) EPDM - E;Und;RPTO LINEA GALVANICA
5000823;FILTERDISC 20/32 PP(disco polipropileno)-E;Und;RPTO LINEA GALVANICA
5000824;OUTLET CAP 0310/0620 PP-E;Und;RPTO LINEA GALVANICA
5000825;LOCKNUT 50000 PP (PP/GV-DOP)-E;Und;RPTO LINEA GALVANICA
5000826;DISC FILTER MPF 0620 PP-E;Und;EQP LINEA GALVANICA
5000522;RACOR DE GOMA CPL D08/06;Und;REPUESTOS FINISHING
5000523;RACOR MANPARO EN ANGULO;Und;REPUESTOS FINISHING
5001379;CONN,FLG PLUG,AMPH,9PIN;Und;REPUESTOS HOT MELT
5000830;REBOBINADORA REFILADORA CONEXION 220VAC 60HZ;Und;EQUIPOS FILM MIMA
5001459;BALINERAS SKF 61900-2RS1;Und;REPUESTOS FILM MIMA
5001503;BALINERAS 6202 2RS;Und;REPUESTOS FILM MIMA
3000791;PREMEZCLA B X KGS;Und;ADITIVOS FABRICADOS
5000524;RACOR RECTO 1/8 A-D06;Und;REPUESTOS FINISHING
5000836;OPTIFLEX 2F;Und;EQUIPOS FINISHING
5000839;SCREEN, TANK FILTER, QTRO;Und;REPUESTOS HOT MELT
5000840;FLTR/SHTOFF AS RH, DMM;Und;REPUESTOS HOT MELT
5001488;ELECTRODE SUPPORT CPL. NS09;Und;REPUESTOS FINISHING
3000793;BN 97 BASE X 20 KGS;Und;ADITIVOS FABRICADOS
5001494;ROUND JET NOZZLE NS09;Und;REPUESTOS FINISHING
3001333;SOPLADO HFB_2 IPI- 0,3 HP- 1F (MONOFASICO),  1-MOTOR, IP 55, 110-220 Voltios , 48 dB(A;;PLANTA TTO DE AGUAS
5000528;RECTIFICADOR 500A/12V;Und;EQP LINEA GALVANICA
3000797;PURZINC x 20 KGS;Und;ADITIVOS FABRICADOS
5000529;RECTIFICADOR RAPID 12W 1500A (SEGUNDA);Und;EQP LINEA GALVANICA
5000530;"RECTUS NIPPLE NW 7,4/1/4"" A";Und;REPUESTOS FINISHING
5000850;"RESISTENCIA ACERO INOX 1"" 3KW 240V LARGO 90 CM";Und;RPTO LINEA GALVANICA
5000851;FLAT JET NOZZLE;Und;REPUESTOS FINISHING
5000852;"PRESSURE REGULATOR 1/4""I";Und;REPUESTOS FINISHING
5000853;MANOMETER 1/8 A 0 - 10 BAR;Und;REPUESTOS FINISHING
5000854;GASKET  2 MM;Und;REPUESTOS FINISHING
5000532;REDUCTOR MAQUINA COBRA;Und;REPUESTOS FILM MIMA
3000826;CLING 15 PULG. CN x 1400 MTS;Und;ECOBYC CLING FILM
5000533;REED-INTERUPTOR CPL T.;Und;REPUESTOS FINISHING
5000859;SHOCK PROTECTION;Und;REPUESTOS FINISHING
5000860;FIXING SCREWS FOR SHOCK;Und;REPUESTOS FINISHING
5000861;NUT  M06  MS;Und;REPUESTOS FINISHING
5000534;RESISTENCIA 400W VERSION ANTERIOR;Und;REPUESTOS HOT MELT
5000535;RESISTENCIA ACERO INCOLOID 50 CMS 1300;Und;RPTO LINEA GALVANICA
5000536;RESISTENCIA ACERO INOX 3000W 220V 1 MTS;Und;RPTO LINEA GALVANICA
5000537;RESISTENCIA ACERO INOX 50 CMS;Und;RPTO LINEA GALVANICA
5000539;RESISTENCIA TITANIO 2500W 220V 70 CMS;Und;RPTO LINEA GALVANICA
5000540;RESISTENCIA TITANIO 2500W 220V 80 CMS;Und;RPTO LINEA GALVANICA
5000541;RESORTE;Und;REPUESTOS FINISHING
3000798;BN LEVELLER x 20 KGS;Und;ADITIVOS FABRICADOS
5000873;O-RING 15000 PUMP CASING 0600, EPDM-E;Und;RPTO LINEA GALVANICA
5000874;CENTRIFUGAL PUMP MSP 20-CRS-SS-SIC-EPDM-E;Und;RPTO LINEA GALVANICA
3001610;NITRATO DE MERCURIO 0,01N x 1 LT;Lt;REACTIVOS
3000475;OPTIUM SAE 90 TRANSM. NAUTICO x 05 GAL;Und;LUBRICANTES FABRICAD
3000176;CLING 12 PULG. CN x  030 MTS;Und;ECOBYC CLING FILM
5000542;RESORTE DE PRESION;Und;REPUESTOS FINISHING
3000699;UNICKLAT 2005 x 05 GAL;Und;ADITIVOS FABRICADOS
3000476;OPTIUM SAE 90 TRANSM. NAUTICO x 55 GAL;Und;LUBRICANTES FABRICAD
5000879;HD,BEAD,01,M+BF,00,24,DC-CHALLENGER;Und;REPUESTOS HOT MELT
3000780;CORRECTOR PH ECO 100 x 20 KG;Und;FOSFATOS FABRICADOS
5000509;PUMP CASING 0600 PP;Und;RPTO LINEA GALVANICA
5001504;BALINERAS 6904 2RS;Und;REPUESTOS FILM MIMA
7000171;CAJA TROQUELADA E;Und;ENVASES  Y EMPAQUES
5001505;BALINERAS 6004 2RS;Und;REPUESTOS FILM MIMA
5000885;PUMP COVER BOMBA 0600 HOSE ADAPTER, PVDF;Und;RPTO LINEA GALVANICA
5000544;RESORTE PRESOR COMPUERTA PORTA ROLLOS;Und;REPUESTOS FILM MIMA
5000120;CARTUCHO POLIPROPILENO 20 PULGA;Und;RPTO LINEA GALVANICA
5000888;RODILLO CON CUBIERTA DE CAUCHO;Und;REPUESTOS FILM MIMA
5001506;BALINERAS 6009  2RS;Und;REPUESTOS FILM MIMA
3000799;UNIFIX 5-40 L x 20 KGS;Und;ADITIVOS FABRICADOS
5000892;RECTIFICADOR 1000A de 0- 15 V;Und;EQP LINEA GALVANICA
5000893;TAMBOR ROTATIVO CON CAPACIDAD 50 KGS;Und;RPTO LINEA GALVANICA
5000188;DEFLECTOR D.32;Und;REPUESTOS FINISHING
5000895;CHAMP 600 CASING COMPLETE;Und;REPUESTOS HOT MELT
5000546;ORING BACKUP 013 VITON;Und;REPUESTOS HOT MELT
5000898;EPDM COVER GASKET 67000/ST/TULE;Und;RPTO LINEA GALVANICA
5001487;ELECTRODE SUPPORT CPL. NF25/NF26;Und;REPUESTOS FINISHING
5000900;EPDM GASKET PUMP BRACKET 0310 & 0620;Und;RPTO LINEA GALVANICA
5000547;RODAMIENTO AXIAL DE BOLAS SKF;Und;REPUESTOS FILM MIMA
5000548;RODAMIENTO DE ENGRANAJE TENSOR;Und;REPUESTOS FILM MIMA
5000903;DIAPHRAGM 117 PRESSURE GAUGE, SIL-RUBBER;Und;RPTO LINEA GALVANICA
5000549;RODAMIENTO RIGIDO BOLSAS SKF;Und;REPUESTOS FILM MIMA
5000550;RODAMIENTO RIGIDO DE BOLAS SKF;Und;REPUESTOS FILM MIMA
5001492;PRINT HOLDER WITH CASCADE BUFFER GM04;Und;REPUESTOS FINISHING
5000906;HOSE,06X24,240,APPL,DCL;Und;REPUESTOS HOT MELT
5000907;HTR,CRTG,200W,240V,10X60;Und;REPUESTOS HOT MELT
5000908;PALETIZADOR  MANUAL STRECH METALICO;Und;REPUESTOS FILM MIMA
5000909;PLACA COMPLETA;Und;REPUESTOS FINISHING
5000910;NOZ,OMEGA12,6,4.2,EQ;Und;REPUESTOS HOT MELT
7000172;ETIQUETA ELITE MOTOBIKE 4T 25W60 JASO MA-2 1/4 GAL;Und;ENVASES  Y EMPAQUES
5000912;VIBRATOR MOTOR OMB 220-240 V. 50 Hz;Und;REPUESTOS FINISHING
5000914;THERMOSTAT-CHAMP3 and 600 120 and 240 V (FORMERLY PART#3601);Und;REPUESTOS HOT MELT
3000739;VICAFIL TF 1869 x 25 KGS;Und;JABONES TREFILACION
5000554;RODILLOS METALICOS TAPA COBERTORA;Und;REPUESTOS FILM MIMA
7000173;ETIQUETA ELITE MOTOBIKE TECHNOSYNT 10W30 4T JASO MA-2 1/4 GAL;Und;ENVASES  Y EMPAQUES
5000918;MOD,ASY,APEX,MAC;Und;REPUESTOS HOT MELT
5000919;SEAL,MODULE,APEX;Und;REPUESTOS HOT MELT
5000233;ENGRANAJE TENSOR CADENA PLATO;Und;REPUESTOS FILM MIMA
5000367;MANGUITO;Und;REPUESTOS FINISHING
3001053;ACID ZINC BRIGTENER x 04 KGS;Und;ADITIVOS FABRICADOS
5000925;ROD;Und;REPUESTOS FINISHING
5000926;FAN JET NOZZLE;Und;REPUESTOS FINISHING
5000927;NOZZLE;Und;REPUESTOS FINISHING
5000929;MANAD MEFIAG 1/2BI-1/4BI, PP/EPDM;Und;RPTO LINEA GALVANICA
5000930;HEXAGON ROD L = 90, SST;Und;RPTO LINEA GALVANICA
5000931;PUMP RING BRACKET 0600 EUR, SS;Und;RPTO LINEA GALVANICA
5000932;HOSE 06X12,240.SP,DCL, R155 - 181., P.375, L2;Und;REPUESTOS HOT MELT
3001348;CARBONATO DE SODIO x 50 GRAMOS;GRAMOS;REACTIVOS
5000558;RUEDA DENTADA DE PLATAFORMA;Und;REPUESTOS FILM MIMA
5001507;BALINERAS 51213;Und;REPUESTOS FILM MIMA
5000559;RUEDA DENTADA MOTOR BASE;Und;REPUESTOS FILM MIMA
5000936;GRUPO NEUMATICO COMPLETO;Und;REPUESTOS FINISHING
5000937;CABLE DE VALVULA CG07;Und;REPUESTOS FINISHING
5000246;ESCOBILLAS MOTOR ELEVADOR;Und;REPUESTOS FILM MIMA
5000939;O-RING 15000-PUMP CASING 0600 VITON;Und;RPTO LINEA GALVANICA
5000562;SCR, SHC, M4-.7x25, ZN P;Und;REPUESTOS HOT MELT
5000941;DIAPHRAGM D20-515, VITON;Und;RPTO LINEA GALVANICA
5000942;VITON COVER GASKET 67000/PP;Und;RPTO LINEA GALVANICA
5000943;PRESSURE PLATE 58000, PVDF;Und;RPTO LINEA GALVANICA
5001452;M4-.7 X 10MM LG FLAT HEAD SOCKET CAP SCREW STAINLESS STEEL;Und;REPUESTOS HOT MELT
5000945;NOZ ASY,HA,.040,STR;Und;REPUESTOS HOT MELT
5000946;CAP,SWIRL,.035 X 15DEG;Und;REPUESTOS HOT MELT
5000947;KIT,CVR,1 MOD,MBEAD;Und;REPUESTOS HOT MELT
5000949;"REFLECTOR DE 3"" DIAMETRO";Und;REPUESTOS FILM MIMA
5001501;NOZZLE M14 PNEU 1.0 CPL;Und;REPUESTOS HOT MELT
7000174;ETIQUETA ELITE MOTOBIKE 20W50 4T JASO MA-2 1/4 GAL;Und;ENVASES  Y EMPAQUES
5000953;TORNILLO;Und;REPUESTOS FINISHING
5000954;TUBO EXTERIOR 400;Und;REPUESTOS FINISHING
5001132;ADAPTER CPL. GA01/GA02;Und;REPUESTOS FINISHING
7000175;ETIQUETA ELITE MOTOBIKE TECHNOSYNT 10W40 4T JASO MA-2 1/4 GAL;Und;ENVASES  Y EMPAQUES
7000176;ETIQUETA ELITE MOTOBIKE TECHNOSYNT 20W50 4T JASO MA-2 1/4 GAL;Und;ENVASES  Y EMPAQUES
5000959;"SHIM BLANK 1""R/C 005";Und;REPUESTOS HOT MELT
5000960;FLTR/SHTOFF AS,SING,DMM;Und;REPUESTOS HOT MELT
5000961;HOSE,12X40,240,APPL,DCL R34.5-38.1,P.375,L2;Und;REPUESTOS HOT MELT
5000962;"NOZ ASY,1"" RBNCTR,TEN+ TEN PLUS";Und;REPUESTOS HOT MELT
5000963;SPRING;Und;REPUESTOS FILM MIMA
5000964;PIN;Und;REPUESTOS FILM MIMA
5000965;SPRING;Und;REPUESTOS FILM MIMA
5000966;BOMBA MDP ZKX-1/3 3 PH;Und;EQP LINEA GALVANICA
3000121;BYC OXD x 20 KGS;Und;PLANTA TTO DE AGUAS
3000918;ROLLO MANUAL 45x15x300 BYCSA;Und;ROLLOS FABRICADOS
5000564;SCREEN TYPE 5010;Und;RPTO LINEA GALVANICA
5000565;SEAL GEAR;Und;REPUESTOS HOT MELT
5000969;CONN, 15-P, RCPT, FLNGD, 240;Und;REPUESTOS HOT MELT
5000566;SEAL ROD PUMP CYL;Und;REPUESTOS HOT MELT
5000971;DOUBLE SIEVE CPL 400 MY;Und;REPUESTOS FINISHING
3000740;VICAFIL TF 403 G;Und;JABONES TREFILACION
5000569;SEAL SET CRS 25/B/VITON;Und;RPTO LINEA GALVANICA
5000570;SEAL SHFT, QUATTRO PMP;Und;REPUESTOS HOT MELT
5000571;SEAL, TANK COVER;Und;REPUESTOS HOT MELT
5000977;HOSE,06X24,240,APPL,NORD R77.3-90.2,P.375,L2;Und;REPUESTOS HOT MELT
5000978;TANQUE 80CM(LARGO)X 100CM(ANCHO)X100CM(ALTO);Und;RPTO LINEA GALVANICA
5000979;CASCADE CPL NEGATIVE GM 03;Und;REPUESTOS FINISHING
3001077;BYC AL 50% x 20 KGS;Und;PLANTA TTO DE AGUAS
3000733;VICAFIL SUMAC 2T x 25 KGS;Und;JABONES TREFILACION
5000572;SEGURO METALICO DEL EJE;Und;REPUESTOS FILM MIMA
5000573;SELLO BOMBA;Und;REPUESTOS HOT MELT
5000983;NOZ,EZ,.015ORF.075BRL,BR;Und;REPUESTOS HOT MELT
